id,x,y,fx,fy,is_interior
370,0.5837240030731079,11.283883040713835,0.0,0.0,False
371,0.07472664906163179,11.545500562832556,0.0,0.0,False
372,-0.16885848796030634,11.35730722651265,0.0,0.0,False
373,-4.6664698668567395,10.707003626282965,0.0,0.0,False
374,-1.8024798324258942,11.461687467308346,0.0,0.0,False
375,-2.2866852634299506,11.662599203615791,0.0,0.0,False
376,-1.9276935018619923,2.802676366479567,0.0,0.0,True
377,-1.6627257964723672,2.2318539543538725,0.0,0.0,True
378,-2.022570643254074,1.9042945851532629,0.0,0.0,True
379,-0.9547027909883132,4.668650885300673,0.0,0.0,True
380,-3.7823340454607624,6.229809897280338,0.0,0.0,True
381,-5.303441285374551,6.9116424169096895,0.0,0.0,True
382,-5.6155917322667666,7.267547901098309,0.0,0.0,True
383,-5.46427183951193,7.741096948739305,0.0,0.0,True
384,-6.096645770912492,10.03881407121012,0.0,0.0,False
385,-5.60738207920065,10.01858437608093,0.0,0.0,False
386,-5.351519273885856,10.373301157542164,0.0,0.0,False
387,-3.6273867279255207,7.784003119729978,0.0,0.0,True
388,-2.380813579619899,9.979700731993812,0.0,0.0,True
389,-4.274603600061762,9.847914743653709,0.0,0.0,True
390,-3.630808436042119,8.557031192599798,0.0,0.0,True
391,-3.4063731456856305,8.897901976275074,0.0,0.0,True
392,-4.322630972117894,9.002438106020152,0.0,0.0,True
393,-4.106885975142657,8.577729079517379,0.0,0.0,True
394,-4.057448161160085,9.392522276164664,0.0,0.0,True
395,-3.629049098930653,9.358908857626137,0.0,0.0,True
396,0.32675434564536987,6.2476208519147995,0.0,0.0,True
397,3.4020167734613795,6.55657583963491,0.0,0.0,True
398,2.7248382258875083,2.017618340999101,0.0,0.0,True
399,2.691217957723629,6.028929493518881,0.0,0.0,True
400,2.241720341113653,6.154588340668438,0.0,0.0,True
401,2.98384121732166,6.521931556235801,0.0,0.0,True
402,0.7177612184272909,4.233599451590531,0.0,0.0,True
403,-0.13225755636177422,4.769632373950926,0.0,0.0,True
404,-1.667353001888821,0.6861683925284772,0.0,0.0,True
405,-1.9992372216224374,0.4854480911374693,0.0,0.0,True
406,-2.0404648553696743,0.005648338659738116,0.0,0.0,True
407,-0.19294805827277114,2.7401579863887835,0.0,0.0,True
408,-0.4849071990931973,0.07126962286806886,0.0,0.0,True
409,-1.1685581158730516,0.5135431043612206,0.0,0.0,True
410,-1.0260746114941162,0.13759412628075757,0.0,0.0,True
411,-0.5052269077026715,1.912195641890431,0.0,0.0,True
412,-0.21121273171872515,1.7473964776238269,0.0,0.0,True
413,-1.120490988745752,1.4454471953587265,0.0,0.0,True
414,-1.0265257682814697,1.7256601390341877,0.0,0.0,True
415,-0.8078178780033758,0.9843465474710522,0.0,0.0,True
416,-3.971928460343453,-0.7164684939478002,0.0,0.0,True
417,-4.281932743055148,-0.48109346443385653,0.0,0.0,True
418,-4.322566294112681,0.03756029325981721,0.0,0.0,True
419,-2.4922878793057044,1.2414860664563054,0.0,0.0,True
420,-2.8416457372213793,0.5655246116852092,0.0,0.0,True
421,-2.5026753733707157,0.7815063829915861,0.0,0.0,True
422,-3.2490449005168065,1.4392593142870287,0.0,0.0,True
423,-2.9196611792064266,1.5503303735840486,0.0,0.0,True
424,9.006028889957662,7.506165678368533,0.0,0.0,False
425,8.657221317911594,7.5600443736121345,0.0,0.0,False
426,9.211482530312498,7.219209802802441,0.0,0.0,False
427,9.150086744281948,6.871633288628399,0.0,0.0,False
428,8.759152967603907,6.6435296194934725,0.0,0.0,True
429,8.76689412145408,6.146510592961824,0.0,0.0,True
430,9.113314418304414,5.946312537009519,0.0,0.0,True
431,8.316499153804202,5.894463417395872,0.0,0.0,True
432,8.303184330145658,5.467559380166139,0.0,0.0,True
433,8.269481943334018,4.566979160977251,0.0,0.0,True
434,9.911464671537473,5.97426790514553,0.0,0.0,False
435,9.55498082475623,6.65297472043328,0.0,0.0,False
436,9.552461988154445,6.192829535868532,0.0,0.0,False
437,6.369328528707054,0.006509886025208324,0.0,0.0,True
