id,x,y,num_sides,area,perimeter,mother,A_0,P_0,contractility,active
0,0.6680860248575798,3.7276353897516508,6,0.5957276502389609,2.881959202221525,0,1.0,0.0,0.04,1
1,1.4026458971536053,4.1836378528223515,5,0.5637650230223619,2.881306533619349,1,1.0,0.0,0.04,1
2,4.388003636476007,3.5836588003306304,6,0.5809965774120567,2.8378149222332127,2,1.0,0.0,0.04,1
3,4.732091654179217,4.321818639124296,6,0.5764696865888936,2.8262931916095098,3,1.0,0.0,0.04,1
4,2.05884693135147,3.3838961043137457,5,0.4857798309145416,2.6853910744619784,4,1.0,0.0,0.04,1
5,1.3690844247633118,3.4585458814868573,5,0.5034096014975722,2.736680848336081,5,1.0,0.0,0.04,1
6,1.6427653182831097,2.7343038397329775,6,0.5484720136850507,2.75877841751508,6,1.0,0.0,0.04,1
8,3.5841469023943846,3.5397037884100966,6,0.5765531411583726,2.828678715908445,8,1.0,0.0,0.04,1
9,3.914943854789783,4.269390102506133,6,0.5810497719049259,2.8380482744436475,9,1.0,0.0,0.04,1
10,2.80423626582986,3.476058374251958,6,0.5591926390090189,2.7870954187757944,10,1.0,0.0,0.04,1
11,0.3722672391213641,0.7139274981269874,6,0.5766955774672136,2.826861539279834,11,1.0,0.0,0.04,1
12,0.39958590568739627,2.1613726925833343,6,0.5864534434543569,2.8516759608952786,12,1.0,0.0,0.04,1
13,0.8379893342115367,2.86328475040727,6,0.5921911215967745,2.8749024947744037,13,1.0,0.0,0.04,1
14,1.6104007589152702,1.3692363796784044,6,0.5769645321639936,2.828344350682677,14,1.0,0.0,0.04,1
15,1.1909659534147594,0.6870953291741446,6,0.5799812213582549,2.835270135533786,15,1.0,0.0,0.04,1
16,0.7869136334877623,1.4124051901040118,6,0.5824391466688532,2.841835579571847,16,1.0,0.0,0.04,1
17,2.0223291512598944,0.660667007542996,6,0.5830916023400019,2.8429814085383907,17,1.0,0.0,0.04,1
18,1.204790881573339,2.092277633489613,6,0.5750722970308887,2.8253676853244367,18,1.0,0.0,0.04,1
19,2.2469333063184225,4.081671034063144,5,0.5653605003754132,2.901473815163451,19,1.0,0.0,0.04,1
20,3.080015999772156,4.228700089581271,6,0.5955557248463208,2.876199745733646,20,1.0,0.0,0.04,1
21,4.4746073583419355,2.14630364128801,6,0.5816245001338323,2.839289757236818,21,1.0,0.0,0.04,1
22,4.840810536604543,2.889065703293643,6,0.579936609780324,2.8350280315102667,22,1.0,0.0,0.04,1
23,4.038533300702917,2.8422331503935467,6,0.5769123294117877,2.8280651961960133,23,1.0,0.0,0.04,1
24,2.033576179482866,2.0427554701135953,6,0.5658122560306613,2.801049284039398,24,1.0,0.0,0.04,1
25,2.4554474286392556,2.7292934194418033,6,0.5502038055520617,2.7632124386477237,25,1.0,0.0,0.04,1
26,3.2454678549403404,2.7897488406278637,6,0.5677068377001189,2.805707543603508,26,1.0,0.0,0.04,1
27,3.267719933285957,1.3743747316043682,6,0.5765814821123234,2.8271185112731128,27,1.0,0.0,0.04,1
28,3.666767397523709,2.101527025816204,6,0.5748568733437085,2.8228155271824718,28,1.0,0.0,0.04,1
29,2.8586978803021283,0.661912730647575,6,0.5829005764486583,2.8424914362575904,29,1.0,0.0,0.04,1
30,2.4419536003723676,1.3531205654110505,6,0.5756539514310641,2.8248060202774576,30,1.0,0.0,0.04,1
31,2.8572075765523013,2.056794868577233,6,0.5683952062514384,2.8074605047857997,31,1.0,0.0,0.04,1
32,4.508784547537743,0.7228111707767239,6,0.5770424650753373,2.827722885765378,32,1.0,0.0,0.04,1
33,4.897388698845508,1.4456056694092996,6,0.5776042055013888,2.8290921598986656,33,1.0,0.0,0.04,1
34,4.084951169718786,1.413004276555492,6,0.5779090566196017,2.830122233257561,34,1.0,0.0,0.04,1
35,3.688614692778055,0.6888866740165671,6,0.5799537461386924,2.835071236994866,35,1.0,0.0,0.04,1
