id,x,y,num_sides,area,perimeter,mother,A_0,P_0,contractility,active
0,-2.9254939713548698,-8.328667716288239,6,0.5787798025178628,2.8711241311071762,0,1.0,0.0,0.04,1
1,5.441768335746551,-7.605485620550243,6,0.5346860969154932,2.7313596158373175,1,1.0,0.0,0.04,1
2,-0.9746040063048195,-7.23277671003696,5,0.48239012997704966,2.6640532679059983,2,1.0,0.0,0.04,1
3,-1.7052133613429235,-7.1425818602063424,6,0.5535796571648346,2.778383901633314,3,1.0,0.0,0.04,1
4,-5.245748171991814,8.484935555909466,6,0.5393916566982213,2.773131475938518,4,1.0,0.0,0.04,1
5,-5.730111026597349,8.093732951122636,5,0.3791894807323324,2.3664890472567084,5,1.0,0.0,0.04,1
6,-6.055809441861292,6.55585951769233,6,0.4249734220274597,2.45009210261778,6,1.0,0.0,0.04,1
7,-8.999885139338062,-6.315679328951608,4,0.45478423495202236,2.8103606182387164,7,1.0,0.0,0.04,1
8,-8.307090616946423,-7.024733806947101,3,0.22987210326673235,2.2532955061410593,8,1.0,0.0,0.04,1
9,7.608660327373153,-7.0318316091451685,4,0.26989403870243933,2.3083522262093132,9,1.0,0.0,0.04,1
10,8.10931080401026,-6.882802889988671,4,0.4841184911635139,3.2765791325891973,10,1.0,0.0,0.04,1
11,9.128277112048302,-4.28853272616289,5,0.5430990028796288,2.9043857175816448,11,1.0,0.0,0.04,1
12,9.180071181519162,-5.0280820698194075,4,0.5699770872600602,3.1078330398551617,12,1.0,0.0,0.04,1
13,6.1796749729722515,-7.910712087240973,6,0.5586041821941343,2.8114018088700545,13,1.0,0.0,0.04,1
14,6.318460270694755,-8.644455328885542,5,0.6144096733482947,3.1439176922323218,14,1.0,0.0,0.04,1
15,5.847093317043462,-5.135091361351741,6,0.49777442648042225,2.635333450302533,15,1.0,0.0,0.04,1
16,-0.8946041252353124,-10.138144768366582,7,0.6358488014445824,2.935922755533892,16,1.0,0.0,0.04,1
17,-0.20257191265921942,-10.531596501617997,4,0.3696419833832931,2.5244496113094437,17,1.0,0.0,0.04,1
18,-7.630820516358303,-7.698887423210191,4,0.453892720349117,2.7583731165384737,18,1.0,0.0,0.04,1
19,-3.6400602905814288,-7.08577143503331,4,0.3691740012451099,2.456494309270391,19,1.0,0.0,0.04,1
20,-3.0853629532928877,-7.531073348341935,6,0.5953688811941085,2.905658997962467,20,1.0,0.0,0.04,1
21,-5.026862015628721,-6.558617396261329,4,0.3292004396383934,2.3301887563195964,21,1.0,0.0,0.04,1
22,-5.602245746090574,-6.8928182497766155,6,0.5019095573473003,2.6577416478224403,22,1.0,0.0,0.04,1
23,-4.833801187912309,-7.200226520706607,6,0.6283876903986485,3.144290993447848,23,1.0,0.0,0.04,1
24,-4.35466930018654,-6.90267476624054,3,0.12984643185521705,1.6789271094468643,24,1.0,0.0,0.04,1
25,-4.15181178915286,-7.478327237096088,5,0.5766321299741932,2.943510798462827,25,1.0,0.0,0.04,1
26,-3.680183882914441,-8.070254399418557,5,0.5386884528983593,2.8254881209387572,26,1.0,0.0,0.04,1
27,-3.8453083385642146,1.9113072819734986,6,0.65902454036718,3.059210382838952,27,1.0,0.0,0.04,1
28,-1.7123557880871936,-10.064732230141518,6,0.5812752310303884,2.8404812027329065,28,1.0,0.0,0.04,1
29,-1.5932950855172374,-8.617124274471548,5,0.4683032715334523,2.660899620490146,29,1.0,0.0,0.04,1
30,-1.252100634320615,-9.37540983404971,6,0.5437533980666949,2.764822226200033,30,1.0,0.0,0.04,1
31,-1.9578897186522684,-9.286826983743195,6,0.5085617091356607,2.6674746733512444,31,1.0,0.0,0.04,1
32,-2.2193551037611763,-8.506308484538446,5,0.45211291634238826,2.6031862023750842,32,1.0,0.0,0.04,1
33,-1.4210991995451445,-7.893363589460908,6,0.5722888265863135,2.8348266128366406,33,1.0,0.0,0.04,1
34,-2.250875228326902,-7.780543805616604,6,0.601532526935892,2.912574798408011,34,1.0,0.0,0.04,1
35,3.43310093081349,-5.970812639971785,6,0.6039003869898263,2.9843985601990113,35,1.0,0.0,0.04,1
36,3.252783935260288,-5.364970270901942,4,0.30532988326067656,2.2356731868672752,36,1.0,0.0,0.04,1
37,1.2968801722932484,-2.796347877295063,5,0.5439719029657464,2.913407117003192,37,1.0,0.0,0.04,1
38,1.8597222360858383,-3.222522632674245,6,0.6353646800128832,3.2191217792569167,38,1.0,0.0,0.04,1
39,-0.15133820365859288,-5.859725022078113,4,0.2594735043266785,2.046207458034705,39,1.0,0.0,0.04,1
40,0.5380678287275927,-5.478668162015962,4,0.37237893917392184,2.444067189660035,40,1.0,0.0,0.04,1
41,-0.39815586404027636,-6.426577758862937,5,0.43530422732591045,2.5603860122970903,41,1.0,0.0,0.04,1
42,-1.4535740886793338,-5.734941073797076,6,0.5423291580179068,2.7492598123833383,42,1.0,0.0,0.04,1
43,-0.7223336864991974,-5.814681075712867,6,0.4675190209467457,2.610023839198432,43,1.0,0.0,0.04,1
44,-1.138082277943074,-6.516549014117092,6,0.5713940112888021,2.8479292765309716,44,1.0,0.0,0.04,1
45,-2.588257652880668,-6.2610612517902045,5,0.4512789523369021,2.5658952116304183,45,1.0,0.0,0.04,1
46,-1.905887967200056,-6.353812786105823,6,0.5469382182571323,2.7703276582420533,46,1.0,0.0,0.04,1
47,-2.445754910949974,-7.008271621316087,6,0.5478801287685702,2.761860635403152,47,1.0,0.0,0.04,1
48,-3.168297132288377,-6.679744495629541,6,0.5255158658305401,2.7271070760418907,48,1.0,0.0,0.04,1
