id,x,y,num_sides,area,perimeter,mother,A_0,P_0,contractility,active
0,0.3214872829767675,3.3345701829299723,6,0.5668581797209493,2.803655464944697,0,1.0,0.0,0.04,1
1,0.5698971912462517,4.087765466661515,6,0.5735136403778589,2.8229774247033737,1,1.0,0.0,0.04,1
2,4.60544892844506,3.706021950680671,6,0.5748395328498024,2.8418855704554216,2,1.0,0.0,0.04,1
3,5.012087818862322,4.391102041248607,6,0.579860464040511,2.8352982783684633,3,1.0,0.0,0.04,1
4,2.0294298106392024,3.6616993767948705,7,0.668860910010181,3.0048062907963153,4,1.0,0.0,0.04,1
5,1.1521115754925941,3.4559761578749115,6,0.5750542179283142,2.8368046275359666,5,1.0,0.0,0.04,1
6,1.6698906400738243,2.8590217496339916,6,0.5996482213045764,2.891793758735328,6,1.0,0.0,0.04,1
7,1.3308241167064434,4.155884157639622,5,0.505392408330303,2.724011479335995,7,1.0,0.0,0.04,1
8,3.7308421662586886,3.7095846727577193,6,0.560095619025943,2.8090257714341185,8,1.0,0.0,0.04,1
9,4.183033375359815,4.405041858813317,6,0.5784235401984157,2.831607925299096,9,1.0,0.0,0.04,1
10,2.912531943158679,3.6196937286869457,6,0.5981366001268071,2.8851623276921177,10,1.0,0.0,0.04,1
11,0.24357934199744555,0.5997405753999371,6,0.5808017576525808,2.83728874468435,11,1.0,0.0,0.04,1
12,0.3888330261896095,2.079848858839532,6,0.5701784722086347,2.8140507253680083,12,1.0,0.0,0.04,1
13,0.8509375792349136,2.7330172612886816,6,0.5603399844880618,2.7922401669035013,13,1.0,0.0,0.04,1
14,1.8539638696656875,1.574476485260349,5,0.4411466745087407,2.5475256597208435,14,1.0,0.0,0.04,1
15,1.071298112904594,0.5774835372575142,6,0.5827126157547009,2.8606834306078777,15,1.0,0.0,0.04,1
16,0.6339522863872381,1.330392363551413,6,0.5742297131980187,2.8456911496281725,16,1.0,0.0,0.04,1
17,1.9605708714522705,0.777654227137414,7,0.6226679492532973,2.9064510660271985,17,1.0,0.0,0.04,1
18,1.2414854491864529,2.053591555523596,7,0.6361520984598198,2.94894315574811,18,1.0,0.0,0.04,1
19,2.594012897195839,4.33897893539182,6,0.551504085027811,2.782931853526919,19,1.0,0.0,0.04,1
20,3.361963267053807,4.361074333772137,6,0.564291232315175,2.8027227634303915,20,1.0,0.0,0.04,1
21,4.5642879865708865,1.986217286628704,6,0.5770096380560421,2.8467601321676823,21,1.0,0.0,0.04,1
22,4.871434704173238,2.839835542362403,7,0.6224529025856045,2.9066493363481336,22,1.0,0.0,0.04,1
23,4.14224743373634,3.16840511100362,5,0.44252603879423624,2.557863009177748,23,1.0,0.0,0.04,1
24,2.1281120163781586,2.2312523729051486,6,0.5674049710438231,2.819481967570601,24,1.0,0.0,0.04,1
25,2.510424793874394,2.9352124765703294,6,0.609262824922109,2.909830704220457,25,1.0,0.0,0.04,1
26,3.370920442687559,2.8925804034960896,7,0.6462695585550158,2.959960014809688,26,1.0,0.0,0.04,1
27,3.2851076441680247,1.3875223432586903,6,0.5714368572030317,2.8192197486998936,27,1.0,0.0,0.04,1
28,3.701193770354761,2.033561427398696,6,0.557739939092265,2.804707622094903,28,1.0,0.0,0.04,1
29,2.809529698077329,0.7150284657624361,6,0.5804315301431969,2.836992151557375,29,1.0,0.0,0.04,1
30,2.5299585487821035,1.4680223343688226,6,0.5552044848855515,2.793385252470977,30,1.0,0.0,0.04,1
31,2.928635098280968,2.1873855917403353,6,0.5843755766181684,2.851537394173827,31,1.0,0.0,0.04,1
32,4.452588959613972,0.5866166293898433,6,0.5776443717814048,2.8292882791300182,32,1.0,0.0,0.04,1
33,4.919814010027364,1.2673384408479533,6,0.5816123710840435,2.839563302034458,33,1.0,0.0,0.04,1
34,4.097444631834487,1.311291065338711,6,0.5747691030402362,2.8223072799689213,34,1.0,0.0,0.04,1
35,3.6313345129413603,0.6432475331595354,6,0.5791854413147473,2.8330137767277095,35,1.0,0.0,0.04,1
36,4.129790415641199,2.5555576387211025,5,0.44237117267859905,2.5579294755312305,23,1.0,0.0,0.04,1
37,1.9068469152527103,4.527697043156878,5,0.5156577164582141,2.754599537087163,7,1.0,0.0,0.04,1
38,1.3198976963291673,1.2464786057634567,5,0.44688654673255507,2.5656732162637983,14,1.0,0.0,0.04,1
