id,x,y,fx,fy,is_interior
1103,-1.5693010823642395,6.075653137708248,0.0,0.0,True
1104,-2.312527951343461,5.846518715764671,0.0,0.0,True
1105,-1.9615112592364596,5.726485098458,0.0,0.0,True
1106,-0.2033349666755011,6.973349889889208,0.0,0.0,True
1107,0.25479985437120306,6.539869217110861,0.0,0.0,True
1108,-0.766440057405203,6.24615541047223,0.0,0.0,True
1110,-0.4398741559638317,6.125279546684251,0.0,0.0,True
1111,-3.1169297469047454,10.135353947739791,0.0,0.0,True
1112,-2.997600798859436,9.738617123006328,0.0,0.0,True
1113,-3.2212350312638156,9.439624288077423,0.0,0.0,True
1114,-3.7266865842304338,9.442987378291196,0.0,0.0,True
1116,-3.712153784770505,10.40789252471658,0.0,0.0,False
1117,-3.8590080719849738,9.664263171967361,0.0,0.0,True
1121,-1.8323833569542123,5.2393832126813,0.0,0.0,True
1122,-1.4627685190300224,5.145361498889787,0.0,0.0,True
1123,-1.2964268225584774,4.627486320856392,0.0,0.0,True
1124,-1.5634132082807835,4.296517722321439,0.0,0.0,True
1125,-0.7651899367899037,3.2995463156416927,0.0,0.0,True
1126,-1.0230505961369682,3.7550662295249735,0.0,0.0,True
1127,-0.27072911665804583,3.415264350146195,0.0,0.0,True
1128,-0.6831386481443095,4.192457942645685,0.0,0.0,True
1129,-0.26629997429283403,4.067609095754741,0.0,0.0,True
1130,-3.859359654331227,5.553331659160074,0.0,0.0,True
1132,-4.0901423011954705,7.112044340987202,0.0,0.0,True
1133,-4.195430783016479,7.792979103955582,0.0,0.0,True
1136,-4.748983417772714,7.768489835065445,0.0,0.0,True
1137,-4.8054765880097,7.310067014142305,0.0,0.0,True
1138,2.8714843952596594,7.113336850402384,0.0,0.0,True
1139,3.016525197907232,7.506979787323538,0.0,0.0,True
1140,2.7649758955606747,7.817592037495831,0.0,0.0,True
1141,2.2537038924240367,7.753768902112865,0.0,0.0,True
1142,2.6500871575800735,8.552911036906929,0.0,0.0,True
1143,2.7325347912154907,8.898927902562953,0.0,0.0,True
1144,2.031041521078314,9.201491694034615,0.0,0.0,True
1145,2.3688152494159174,9.266955653732078,0.0,0.0,True
1146,2.0235693174027616,8.089315905147965,0.0,0.0,True
1147,1.4313762653177897,8.706351907352586,0.0,0.0,True
1148,1.8997993144636953,8.80040494335065,0.0,0.0,True
1149,2.1870148417114423,8.459418597385248,0.0,0.0,True
1150,0.5329946395218548,8.25642704141995,0.0,0.0,True
1152,0.6097679090943217,7.474542999782279,0.0,0.0,True
1153,3.241353096694167,3.696788072798381,0.0,0.0,True
1154,3.3267814858886493,3.1770652811435127,0.0,0.0,True
1155,3.749075609820038,3.052951766742021,0.0,0.0,True
1156,3.76026262871426,3.9627796045422334,0.0,0.0,True
1157,0.7408273115061792,4.600131401683067,0.0,0.0,True
1158,0.5005131744359206,4.891965147095714,0.0,0.0,True
1159,1.2044431930361736,4.697328730501207,0.0,0.0,True
1160,1.3230644125930273,5.175766527118949,0.0,0.0,True
1161,0.9691164393431254,5.4751156074998395,0.0,0.0,True
1162,0.6430488165342402,5.361003935230634,0.0,0.0,True
1163,0.5110902738736478,1.1380862810968526,0.0,0.0,True
1164,0.8063712028685083,0.6940459960190699,0.0,0.0,True
1165,-0.021033962732722518,1.1878129525464682,0.0,0.0,True
1166,-0.28824863000028567,0.8343860114266242,0.0,0.0,True
1167,-0.09770604529401494,0.47517936167114316,0.0,0.0,True
1168,0.4043994618139088,0.39600605018107715,0.0,0.0,True
1169,1.3802989369190186,1.0464195943126011,0.0,0.0,True
1170,1.7688376421801322,0.759753561793848,0.0,0.0,True
1171,1.6158443176623718,0.2282999437497718,0.0,0.0,True
1172,1.2056664628390465,0.16337419742662143,0.0,0.0,True
1174,1.2980238016683836,1.563926161365243,0.0,0.0,True
1176,1.9497305683147559,1.6823361067024902,0.0,0.0,True
1177,0.6735698174778744,2.520627686477263,0.0,0.0,True
1178,0.9178730732077439,3.1848220255022883,0.0,0.0,True
1180,6.983045075890886,0.5811609041452304,0.0,0.0,True
1181,7.534766047033284,-0.13708831764869828,0.0,0.0,True
1182,6.972600215528509,-0.13150063343736357,0.0,0.0,True
1183,6.782712255580796,0.28937472914399165,0.0,0.0,True
1184,7.7275200830450395,0.3321949408084034,0.0,0.0,True
1185,7.491658852534967,0.6100319157990208,0.0,0.0,True
1186,4.45411746877892,-1.0538966037317292,0.0,0.0,True
1187,3.83447822425205,-1.7773958744715965,0.0,0.0,True
1188,4.147359611395267,-1.0113711824356917,0.0,0.0,True
1189,3.8257897979871616,-1.3510768011320802,0.0,0.0,True
1190,4.193049170895192,2.463980337792066,0.0,0.0,True
1191,4.428061152320593,2.017003910768448,0.0,0.0,True
1192,4.578723360957754,2.863114209307345,0.0,0.0,True
1193,3.761140526576241,1.6020700594976194,0.0,0.0,True
1194,4.290995585408353,1.7113383828001647,0.0,0.0,True
1195,3.651897219104452,1.0557906439871358,0.0,0.0,True
1196,3.928560449665071,0.8478071812681869,0.0,0.0,True
