id,x,y,num_sides,area,perimeter,mother,A_0,P_0,contractility,active
0,3.4863473560540297,2.832659686805622,6,0.6089743620135457,2.960222982189203,0,1.0,0.0,0.04,1
1,3.739602303525365,1.9231472958456066,6,0.5917127848411798,2.902804555065731,1,1.0,0.0,0.04,1
2,2.6302813991319365,3.5109262651587714,5,0.5420419424405623,2.930942315445312,2,1.0,0.0,0.04,1
3,2.1185179155651177,4.169368833777928,6,0.5789052955612974,2.8324550099107615,3,1.0,0.0,0.04,1
5,3.1388000013434807,2.1896736294039965,4,0.3540191074716619,2.4462127875190625,5,1.0,0.0,0.04,1
7,2.909510564814985,1.60178403050526,5,0.5657823777864137,2.924007751325494,7,1.0,0.0,0.04,1
8,2.3455624095071976,2.963783696095939,5,0.44607228656737785,2.7303928714242747,8,1.0,0.0,0.04,1
9,1.7675059108159095,3.4232397257182687,6,0.5894938897158826,2.873235683218322,9,1.0,0.0,0.04,1
10,2.251371161408574,2.373909683027597,4,0.2845335092456178,2.206479801025423,10,1.0,0.0,0.04,1
11,0.8582346105752497,2.6326816903894765,6,0.5855728739293293,2.851443580833408,11,1.0,0.0,0.04,1
12,2.431021653540473,3.226456909833909,6,0.6150494205758688,2.9759278523559565,12,1.0,0.0,0.04,1
13,2.8194921796545667,2.616767926127784,4,0.36577387565374586,2.522660415390097,13,1.0,0.0,0.04,1
14,2.0391144677390587,1.9928051107135814,5,0.4903087433950688,2.7813318388581383,14,1.0,0.0,0.04,1
15,1.2761025344430312,1.892218403950784,6,0.596025171249514,2.884186834835981,15,1.0,0.0,0.04,1
16,1.6494685760799987,2.6848248065821156,6,0.5801282639433489,2.879944686302734,16,1.0,0.0,0.04,1
17,1.865856031233293,1.213958155546531,6,0.598002290993709,2.9164505469289894,17,1.0,0.0,0.04,1
18,2.307717871783607,2.52217283242514,4,0.3493489977328732,2.4513975598961606,18,1.0,0.0,0.04,1
19,2.1373466047989687,1.80726024532685,5,0.5663303008634304,2.9370673976055794,19,1.0,0.0,0.04,1
20,1.6234314590434347,2.547217362511617,6,0.5887745264052888,2.914529158580592,20,1.0,0.0,0.04,1
21,3.573435358332936,2.8081520713252655,5,0.5415596075747668,2.9133772621378062,21,1.0,0.0,0.04,1
22,3.3327619408351548,3.459658846126482,5,0.5366186227081311,2.8836680083003063,22,1.0,0.0,0.04,1
26,2.66900797781175,2.569282153411098,3,0.19039290700093758,2.1852964076088983,26,1.0,0.0,0.04,1
27,3.0474262662677107,1.7001493817432314,5,0.4886540837210285,2.74294353705095,27,1.0,0.0,0.04,1
28,3.052474997465749,2.402896061499986,4,0.4420482414388385,2.7668006671832055,28,1.0,0.0,0.04,1
29,2.7581571614485925,0.9408506670499474,6,0.5972091612374316,2.9142934493675616,29,1.0,0.0,0.04,1
30,2.4699451749407224,1.578375288098519,4,0.36677027587039523,2.489538194751435,30,1.0,0.0,0.04,1
32,4.3700657270161924,1.588999674137507,6,0.5863203411372848,2.853534378083928,32,1.0,0.0,0.04,1
33,4.354366155303722,2.4460903102137226,6,0.5853923887257908,2.851810497800835,33,1.0,0.0,0.04,1
34,3.7136471823263197,2.0094294296560706,6,0.5495284071659579,2.766021043189081,34,1.0,0.0,0.04,1
35,3.620913630476497,1.1697292662819478,6,0.595844078207602,2.8827374156593217,35,1.0,0.0,0.04,1
