id,x,y,fx,fy,is_interior
0,-11.295916912570675,-0.12387254824667668,0.0,0.0,False
1,-0.08576853642165119,-11.680029285858822,0.0,0.0,False
2,-4.233319661273635,-7.532886388195126,0.0,0.0,True
3,-2.177701732768621,-7.574176030729802,0.0,0.0,True
4,-1.8368215389105818,-7.959142623174314,0.0,0.0,True
5,-2.5566043497462863,-5.44655864258082,0.0,0.0,True
6,-6.860883419850886,6.085705875881296,0.0,0.0,True
7,-6.602294025463549,6.750454575572831,0.0,0.0,True
8,10.410190144899442,4.8885812925688965,0.0,0.0,False
9,5.042604240177208,6.2155428957969185,0.0,0.0,True
10,-8.300084247437628,-6.483901565349205,0.0,0.0,True
11,-8.481701108749766,-6.490010926416467,0.0,0.0,True
12,-10.53570741597818,3.1802213473182737,0.0,0.0,False
14,-9.80143431598827,4.05844616121564,0.0,0.0,True
15,6.896411360844272,-7.056095682583475,0.0,0.0,True
16,8.793855159497356,-6.626296409457349,0.0,0.0,False
18,6.4878247050828834,-7.748387823418585,0.0,0.0,True
19,6.827057340171625,-7.581173465003291,0.0,0.0,True
20,5.581761524566412,-7.9785872018170085,0.0,0.0,True
21,5.124161215766538,-8.013135864024516,0.0,0.0,True
22,6.125616142867313,-7.444641616103848,0.0,0.0,True
23,5.417622437473572,-7.203345114605317,0.0,0.0,True
24,5.730718179208995,-7.551229790474725,0.0,0.0,True
25,1.4510868450088565,-11.265967067408482,0.0,0.0,False
28,-0.6440558585324331,-10.848497458995855,0.0,0.0,True
29,-0.026684574003697788,-10.850771291377237,0.0,0.0,True
30,-3.2245057780931217,-9.01712394561993,0.0,0.0,True
32,-6.768343071573251,-4.844696674904604,0.0,0.0,True
33,-6.406427582901399,-4.536288580455206,0.0,0.0,True
34,-5.6838580062991255,-7.243690706921761,0.0,0.0,True
35,-7.094473661286528,-8.808235725501584,0.0,0.0,False
36,-7.722905981291728,-8.23773443349305,0.0,0.0,False
37,-7.918061761307839,-7.241333856167374,0.0,0.0,True
40,-4.238766980679787,-7.378381065911156,0.0,0.0,True
41,-5.188828993980386,-7.368499316392595,0.0,0.0,True
42,-5.12287145868838,-7.730925638928775,0.0,0.0,True
43,-4.608125366847005,-8.048699921257374,0.0,0.0,True
44,-3.501877227226185,-7.803382291864479,0.0,0.0,True
45,-3.4528822110111146,-8.659242608417804,0.0,0.0,True
46,-5.920087701421735,-9.900257233536225,0.0,0.0,False
47,-3.4812553068418666,3.1431944732478287,0.0,0.0,True
48,-5.505938957355893,-6.478028536785668,0.0,0.0,True
49,-6.2314253428082464,-6.75635858633687,0.0,0.0,True
50,-5.816296866933911,-6.833724330279512,0.0,0.0,True
51,-5.656070298662813,-6.035660487757501,0.0,0.0,True
52,-2.5901346904711264,-7.654725191497621,0.0,0.0,True
53,-2.777066077318275,-8.134545482026594,0.0,0.0,True
54,-3.2205359535919507,-8.184540277727598,0.0,0.0,True
56,-2.770930467130578,-8.977339455273073,0.0,0.0,True
57,-2.542752849782276,-8.449377251125698,0.0,0.0,True
58,-1.0837903810123184,-9.593654617996195,0.0,0.0,True
59,-1.115834517113999,-10.175685435331143,0.0,0.0,True
60,-0.36343310649226135,-10.089540326081348,0.0,0.0,True
61,-0.7657022248042835,-10.362330550585794,0.0,0.0,True
62,-1.0689603841358348,-8.59727522515385,0.0,0.0,True
63,4.723139878476464,-6.705294559832929,0.0,0.0,True
64,4.409884531074979,-6.6793836745843915,0.0,0.0,True
65,4.99261513494745,-7.2548507104341535,0.0,0.0,True
66,4.841781731726869,-7.554041262010724,0.0,0.0,True
67,1.9822382733774517,-0.5510635157231025,0.0,0.0,True
68,1.6932598230525062,-2.9592735350388915,0.0,0.0,True
69,0.9664600597207849,-4.194110221563636,0.0,0.0,True
70,1.5036403864847008,-3.302156997087151,0.0,0.0,True
72,-1.32034927381306,-7.311213510856604,0.0,0.0,True
73,-1.4491572431040485,-7.861598570872202,0.0,0.0,True
74,-0.6751599949763122,-8.010836689611262,0.0,0.0,True
75,-1.0396478689776745,-8.194297505604514,0.0,0.0,True
76,0.485849741335614,-5.802698043447122,0.0,0.0,True
77,0.3030951840554323,-6.0092041713759965,0.0,0.0,True
78,-0.38398852855199334,-5.778180087965989,0.0,0.0,True
79,-0.1977849336974697,-5.987920018969512,0.0,0.0,True
80,-0.9412327398104793,-7.193085256313687,0.0,0.0,True
82,-0.812110072708036,-6.659506281778674,0.0,0.0,True
83,-0.3930375618517371,-6.549386893375728,0.0,0.0,True
84,-1.6723743160530473,-6.965661542913112,0.0,0.0,True
85,-2.0209808354937433,-7.055756622314715,0.0,0.0,True
86,-6.4799912343459605,7.226209599963691,0.0,0.0,True
87,-1.0985148106466711,11.323375995089673,0.0,0.0,False
90,-2.4740562927175906,3.319132391825583,0.0,0.0,True
91,-5.078643531137706,6.2811479348603,0.0,0.0,True
92,-6.616175998665622,8.909411836145463,0.0,0.0,False
94,-5.6905323516392015,7.6302492027953335,0.0,0.0,True
95,-5.774541101178479,7.805119556053826,0.0,0.0,True
96,-5.962805035778151,7.240026467347753,0.0,0.0,True
97,-5.722644890608695,6.810670555037154,0.0,0.0,True
98,-6.012932641410674,8.830942604595613,0.0,0.0,True
99,-5.6472652232219165,8.177304588930754,0.0,0.0,True
100,-6.021767702292462,8.450060428960219,0.0,0.0,True
101,-4.921231252810539,9.741474224739536,0.0,0.0,True
102,-5.219570481248566,10.245692372307575,0.0,0.0,False
103,-4.814370826480815,8.902286745175282,0.0,0.0,True
104,-5.656828507027969,8.9791361635522,0.0,0.0,True
