id,x,y,num_sides,area,perimeter,mother,A_0,P_0,contractility,active
0,-3.0162391329500324,-8.38789898522899,6,0.5878568121110188,2.896935033163232,0,1.0,0.0,0.04,1
1,5.56181500971196,-7.631914549490828,6,0.5269502799324002,2.7185087677451474,1,1.0,0.0,0.04,1
2,-0.9687515480576373,-7.359223281427638,5,0.4969945838761798,2.701860615059446,2,1.0,0.0,0.04,1
3,-1.7092497926359609,-7.2345585018821845,6,0.5658559023337748,2.8075645281480655,3,1.0,0.0,0.04,1
4,-5.09081339022264,8.740128940543528,6,0.5417216947139281,2.758813714382552,4,1.0,0.0,0.04,1
5,-5.726499221226194,8.501959668813281,5,0.4607386946575147,2.597498156840731,5,1.0,0.0,0.04,1
6,-6.14922790588355,6.808734534865772,6,0.475311228942946,2.579704672578538,6,1.0,0.0,0.04,1
7,-9.06511833591413,-6.524430480452469,5,0.5227586159593294,2.7697786431047664,7,1.0,0.0,0.04,1
8,-8.398391038887878,-7.203235077385622,4,0.4271321847537983,2.6444969461799785,8,1.0,0.0,0.04,1
9,8.192001235696342,-7.282128511697642,6,0.5451197461338069,2.789328673226133,9,1.0,0.0,0.04,1
10,8.689567487975758,-6.815499411553977,5,0.49980137110892997,2.7171970461536787,10,1.0,0.0,0.04,1
11,9.13366385101166,-4.085250996386366,5,0.48037639285960054,2.672279819470318,11,1.0,0.0,0.04,1
12,9.304037725684223,-4.755090649462123,5,0.5238637694603838,2.7930059205742666,12,1.0,0.0,0.04,1
13,6.253633652256004,-7.983430587994981,6,0.5426227512589605,2.752944443854126,13,1.0,0.0,0.04,1
14,6.3040446239476005,-8.798225369125813,6,0.5719835303617096,2.817461854217334,14,1.0,0.0,0.04,1
15,6.011694598789727,-5.226915062580136,6,0.524836401738634,2.7023837663570838,15,1.0,0.0,0.04,1
16,-1.1029510453086024,-10.308845136180041,7,0.6483541965136634,2.9635950412128644,16,1.0,0.0,0.04,1
17,-0.5328155938263901,-10.946332599887016,6,0.5388718928970975,2.7517520706373797,17,1.0,0.0,0.04,1
18,-7.715354749718672,-7.759161010533897,5,0.49422468884557347,2.6942537693735416,18,1.0,0.0,0.04,1
19,-3.6651711981187574,-7.129070164019281,4,0.37649462214627505,2.4803320192826783,19,1.0,0.0,0.04,1
20,-3.126665998865981,-7.588852007509097,6,0.6027326460780191,2.9239059114930295,20,1.0,0.0,0.04,1
21,-5.036497857145839,-6.568252763578865,4,0.3268957747326784,2.3240253963197426,21,1.0,0.0,0.04,1
22,-5.619286761097483,-6.894295041050548,6,0.4961526064571835,2.640395315167362,22,1.0,0.0,0.04,1
23,-4.86186803213152,-7.209015442299045,6,0.6235075505615555,3.1343628720043637,23,1.0,0.0,0.04,1
